Time,Velocity_J1,Velocity_J2,Velocity_J3,Velocity_J4,Velocity_J5,Velocity_J6
38.5,0.018318977915051,0.018318977915051,0.018318977915051,0.018318977915051,0.018318977915051,0.018318977915051
38.55,0.0181884735271935,0.0181884735271935,0.0181884735271935,0.0181884735271935,0.0181884735271935,0.0181884735271935
38.6,0.0180580779208694,0.0180580779208694,0.0180580779208694,0.0180580779208694,0.0180580779208694,0.0180580779208694
38.65,0.0179277962438737,0.0179277962438737,0.0179277962438737,0.0179277962438737,0.0179277962438737,0.0179277962438737
38.7,0.0177976336395042,0.0177976336395042,0.0177976336395042,0.0177976336395042,0.0177976336395042,0.0177976336395042
38.75,0.0176675952463575,0.0176675952463575,0.0176675952463575,0.0176675952463575,0.0176675952463575,0.0176675952463575
38.8,0.0175376861981267,0.0175376861981267,0.0175376861981267,0.0175376861981267,0.0175376861981267,0.0175376861981267
38.85,0.0174079116233986,0.0174079116233986,0.0174079116233986,0.0174079116233986,0.0174079116233986,0.0174079116233986
38.9,0.0172782766454512,0.0172782766454512,0.0172782766454512,0.0172782766454512,0.0172782766454512,0.0172782766454512
38.95,0.0171487863820515,0.0171487863820515,0.0171487863820515,0.0171487863820515,0.0171487863820515,0.0171487863820515
39,0.0170194459452534,0.0170194459452534,0.0170194459452534,0.0170194459452534,0.0170194459452534,0.0170194459452534
39.05,0.0168902604411957,0.0168902604411957,0.0168902604411957,0.0168902604411957,0.0168902604411957,0.0168902604411957
39.1,0.0167612349699011,0.0167612349699011,0.0167612349699011,0.0167612349699011,0.0167612349699011,0.0167612349699011
39.15,0.0166323746250742,0.0166323746250742,0.0166323746250742,0.0166323746250742,0.0166323746250742,0.0166323746250742
39.2,0.0165036844939007,0.0165036844939007,0.0165036844939007,0.0165036844939007,0.0165036844939007,0.0165036844939007
39.25,0.0163751696568468,0.0163751696568468,0.0163751696568468,0.0163751696568468,0.0163751696568468,0.0163751696568468
39.3,0.016246835187458,0.016246835187458,0.016246835187458,0.016246835187458,0.016246835187458,0.016246835187458
39.35,0.0161186861521596,0.0161186861521596,0.0161186861521596,0.0161186861521596,0.0161186861521596,0.0161186861521596
39.4,0.015990727610056,0.015990727610056,0.015990727610056,0.015990727610056,0.015990727610056,0.015990727610056
39.45,0.0158629646127313,0.0158629646127313,0.0158629646127313,0.0158629646127313,0.0158629646127313,0.0158629646127313
39.5,0.01573540220405,0.01573540220405,0.01573540220405,0.01573540220405,0.01573540220405,0.01573540220405
39.55,0.0156080454199574,0.0156080454199574,0.0156080454199574,0.0156080454199574,0.0156080454199574,0.0156080454199574
39.6,0.0154808992882814,0.0154808992882814,0.0154808992882814,0.0154808992882814,0.0154808992882814,0.0154808992882814
39.65,0.0153539688285335,0.0153539688285335,0.0153539688285335,0.0153539688285335,0.0153539688285335,0.0153539688285335
39.7,0.0152272590517109,0.0152272590517109,0.0152272590517109,0.0152272590517109,0.0152272590517109,0.0152272590517109
39.75,0.0151007749600988,0.0151007749600988,0.0151007749600988,0.0151007749600988,0.0151007749600988,0.0151007749600988
39.8,0.0149745215470723,0.0149745215470723,0.0149745215470723,0.0149745215470723,0.0149745215470723,0.0149745215470723
39.85,0.0148485037969001,0.0148485037969001,0.0148485037969001,0.0148485037969001,0.0148485037969001,0.0148485037969001
39.9,0.0147227266845472,0.0147227266845472,0.0147227266845472,0.0147227266845472,0.0147227266845472,0.0147227266845472
39.95,0.0145971951754787,0.0145971951754787,0.0145971951754787,0.0145971951754787,0.0145971951754787,0.0145971951754787
40,0.0144719142254635,0.0144719142254635,0.0144719142254635,0.0144719142254635,0.0144719142254635,0.0144719142254635
40.05,0.014346888780379,0.014346888780379,0.014346888780379,0.014346888780379,0.014346888780379,0.014346888780379
40.1,0.0142221237760158,0.0142221237760158,0.0142221237760158,0.0142221237760158,0.0142221237760158,0.0142221237760158
40.15,0.0140976241378826,0.0140976241378826,0.0140976241378826,0.0140976241378826,0.0140976241378826,0.0140976241378826
40.2,0.0139733947810118,0.0139733947810118,0.0139733947810118,0.0139733947810118,0.0139733947810118,0.0139733947810118
40.25,0.0138494406097659,0.0138494406097659,0.0138494406097659,0.0138494406097659,0.0138494406097659,0.0138494406097659
40.3,0.0137257665176433,0.0137257665176433,0.0137257665176433,0.0137257665176433,0.0137257665176433,0.0137257665176433
40.35,0.0136023773870853,0.0136023773870853,0.0136023773870853,0.0136023773870853,0.0136023773870853,0.0136023773870853
40.4,0.0134792780892835,0.0134792780892835,0.0134792780892835,0.0134792780892835,0.0134792780892835,0.0134792780892835
40.45,0.0133564734839874,0.0133564734839874,0.0133564734839874,0.0133564734839874,0.0133564734839874,0.0133564734839874
40.5,0.0132339684193127,0.0132339684193127,0.0132339684193127,0.0132339684193127,0.0132339684193127,0.0132339684193127
40.55,0.0131117677315494,0.0131117677315494,0.0131117677315494,0.0131117677315494,0.0131117677315494,0.0131117677315494
40.6,0.0129898762449715,0.0129898762449715,0.0129898762449715,0.0129898762449715,0.0129898762449715,0.0129898762449715
40.65,0.0128682987716461,0.0128682987716461,0.0128682987716461,0.0128682987716461,0.0128682987716461,0.0128682987716461
40.7,0.0127470401112438,0.0127470401112438,0.0127470401112438,0.0127470401112438,0.0127470401112438,0.0127470401112438
40.75,0.0126261050508488,0.0126261050508488,0.0126261050508488,0.0126261050508488,0.0126261050508488,0.0126261050508488
40.8,0.0125054983647703,0.0125054983647703,0.0125054983647703,0.0125054983647703,0.0125054983647703,0.0125054983647703
40.85,0.0123852248143536,0.0123852248143536,0.0123852248143536,0.0123852248143536,0.0123852248143536,0.0123852248143536
40.9,0.0122652891477926,0.0122652891477926,0.0122652891477926,0.0122652891477926,0.0122652891477926,0.0122652891477926
40.95,0.0121456960999421,0.0121456960999421,0.0121456960999421,0.0121456960999421,0.0121456960999421,0.0121456960999421
41,0.0120264503921308,0.0120264503921308,0.0120264503921308,0.0120264503921308,0.0120264503921308,0.0120264503921308
41.05,0.0119075567319751,0.0119075567319751,0.0119075567319751,0.0119075567319751,0.0119075567319751,0.0119075567319751
41.1,0.0117890198131931,0.0117890198131931,0.0117890198131931,0.0117890198131931,0.0117890198131931,0.0117890198131931
41.15,0.0116708443154194,0.0116708443154194,0.0116708443154194,0.0116708443154194,0.0116708443154194,0.0116708443154194
41.2,0.0115530349040203,0.0115530349040203,0.0115530349040203,0.0115530349040203,0.0115530349040203,0.0115530349040203
41.25,0.0114355962299096,0.0114355962299096,0.0114355962299096,0.0114355962299096,0.0114355962299096,0.0114355962299096
41.3,0.0113185329293651,0.0113185329293651,0.0113185329293651,0.0113185329293651,0.0113185329293651,0.0113185329293651
41.35,0.0112018496238455,0.0112018496238455,0.0112018496238455,0.0112018496238455,0.0112018496238455,0.0112018496238455
41.4,0.0110855509198078,0.0110855509198078,0.0110855509198078,0.0110855509198078,0.0110855509198078,0.0110855509198078
41.45,0.0109696414085259,0.0109696414085259,0.0109696414085259,0.0109696414085259,0.0109696414085259,0.0109696414085259
41.5,0.0108541256659086,0.0108541256659086,0.0108541256659086,0.0108541256659086,0.0108541256659086,0.0108541256659086
41.55,0.0107390082523198,0.0107390082523198,0.0107390082523198,0.0107390082523198,0.0107390082523198,0.0107390082523198
41.6,0.0106242937123978,0.0106242937123978,0.0106242937123978,0.0106242937123978,0.0106242937123978,0.0106242937123978
41.65,0.0105099865748761,0.0105099865748761,0.0105099865748761,0.0105099865748761,0.0105099865748761,0.0105099865748761
41.7,0.010396091352405,0.010396091352405,0.010396091352405,0.010396091352405,0.010396091352405,0.010396091352405
41.75,0.0102826125413728,0.0102826125413728,0.0102826125413728,0.0102826125413728,0.0102826125413728,0.0102826125413728
41.8,0.0101695546217285,0.0101695546217285,0.0101695546217285,0.0101695546217285,0.0101695546217285,0.0101695546217285
41.85,0.0100569220568053,0.0100569220568053,0.0100569220568053,0.0100569220568053,0.0100569220568053,0.0100569220568053
41.9,0.00994471929314398,0.00994471929314398,0.00994471929314398,0.00994471929314398,0.00994471929314398,0.00994471929314398
41.95,0.00983295076031756,0.00983295076031756,0.00983295076031756,0.00983295076031756,0.00983295076031756,0.00983295076031756
42,0.00972162087075631,0.00972162087075631,0.00972162087075631,0.00972162087075631,0.00972162087075631,0.00972162087075631
42.05,0.00961073401957363,0.00961073401957363,0.00961073401957363,0.00961073401957363,0.00961073401957363,0.00961073401957363
42.1,0.00950029458439257,0.00950029458439257,0.00950029458439257,0.00950029458439257,0.00950029458439257,0.00950029458439257
42.15,0.00939030692517289,0.00939030692517289,0.00939030692517289,0.00939030692517289,0.00939030692517289,0.00939030692517289
42.2,0.00928077538403908,0.00928077538403908,0.00928077538403908,0.00928077538403908,0.00928077538403908,0.00928077538403908
42.25,0.00917170428510882,0.00917170428510882,0.00917170428510882,0.00917170428510882,0.00917170428510882,0.00917170428510882
42.3,0.00906309793432233,0.00906309793432233,0.00906309793432233,0.00906309793432233,0.00906309793432233,0.00906309793432233
42.35,0.0089549606192724,0.0089549606192724,0.0089549606192724,0.0089549606192724,0.0089549606192724,0.0089549606192724
42.4,0.00884729660903503,0.00884729660903503,0.00884729660903503,0.00884729660903503,0.00884729660903503,0.00884729660903503
42.45,0.00874011015400103,0.00874011015400103,0.00874011015400103,0.00874011015400103,0.00874011015400103,0.00874011015400103
42.5,0.00863340548570809,0.00863340548570809,0.00863340548570809,0.00863340548570809,0.00863340548570809,0.00863340548570809
42.55,0.00852718681667381,0.00852718681667381,0.00852718681667381,0.00852718681667381,0.00852718681667381,0.00852718681667381
42.6,0.00842145834022938,0.00842145834022938,0.00842145834022938,0.00842145834022938,0.00842145834022938,0.00842145834022938
42.65,0.008316224230354,0.008316224230354,0.008316224230354,0.008316224230354,0.008316224230354,0.008316224230354
42.7,0.00821148864151015,0.00821148864151015,0.00821148864151015,0.00821148864151015,0.00821148864151015,0.00821148864151015
42.75,0.00810725570847954,0.00810725570847954,0.00810725570847954,0.00810725570847954,0.00810725570847954,0.00810725570847954
42.8,0.00800352954619987,0.00800352954619987,0.00800352954619987,0.00800352954619987,0.00800352954619987,0.00800352954619987
42.85,0.00790031424960245,0.00790031424960245,0.00790031424960245,0.00790031424960245,0.00790031424960245,0.00790031424960245
42.9,0.00779761389345043,0.00779761389345043,0.00779761389345043,0.00779761389345043,0.00779761389345043,0.00779761389345043
42.95,0.00769543253217804,0.00769543253217804,0.00769543253217804,0.00769543253217804,0.00769543253217804,0.00769543253217804
43,0.00759377419973046,0.00759377419973046,0.00759377419973046,0.00759377419973046,0.00759377419973046,0.00759377419973046
43.05,0.00749264290940456,0.00749264290940456,0.00749264290940456,0.00749264290940456,0.00749264290940456,0.00749264290940456
43.1,0.00739204265369055,0.00739204265369055,0.00739204265369055,0.00739204265369055,0.00739204265369055,0.00739204265369055
43.15,0.00729197740411425,0.00729197740411425,0.00729197740411425,0.00729197740411425,0.00729197740411425,0.00729197740411425
43.2,0.00719245111108039,0.00719245111108039,0.00719245111108039,0.00719245111108039,0.00719245111108039,0.00719245111108039
43.25,0.0070934677037166,0.0070934677037166,0.0070934677037166,0.0070934677037166,0.0070934677037166,0.0070934677037166
43.3,0.00699503108971829,0.00699503108971829,0.00699503108971829,0.00699503108971829,0.00699503108971829,0.00699503108971829
43.35,0.00689714515519447,0.00689714515519447,0.00689714515519447,0.00689714515519447,0.00689714515519447,0.00689714515519447
43.4,0.00679981376451419,0.00679981376451419,0.00679981376451419,0.00679981376451419,0.00679981376451419,0.00679981376451419
43.45,0.00670304076015414,0.00670304076015414,0.00670304076015414,0.00670304076015414,0.00670304076015414,0.00670304076015414
43.5,0.00660682996254679,0.00660682996254679,0.00660682996254679,0.00660682996254679,0.00660682996254679,0.00660682996254679
43.55,0.0065111851699297,0.0065111851699297,0.0065111851699297,0.0065111851699297,0.0065111851699297,0.0065111851699297
43.6,0.00641611015819553,0.00641611015819553,0.00641611015819553,0.00641611015819553,0.00641611015819553,0.00641611015819553
43.65,0.00632160868074292,0.00632160868074292,0.00632160868074292,0.00632160868074292,0.00632160868074292,0.00632160868074292
43.7,0.00622768446832841,0.00622768446832841,0.00622768446832841,0.00622768446832841,0.00622768446832841,0.00622768446832841
43.75,0.00613434122891908,0.00613434122891908,0.00613434122891908,0.00613434122891908,0.00613434122891908,0.00613434122891908
43.8,0.00604158264754618,0.00604158264754618,0.00604158264754618,0.00604158264754618,0.00604158264754618,0.00604158264754618
43.85,0.0059494123861597,0.0059494123861597,0.0059494123861597,0.0059494123861597,0.0059494123861597,0.0059494123861597
43.9,0.0058578340834837,0.0058578340834837,0.0058578340834837,0.0058578340834837,0.0058578340834837,0.0058578340834837
43.95,0.0057668513548728,0.0057668513548728,0.0057668513548728,0.0057668513548728,0.0057668513548728,0.0057668513548728
44,0.00567646779216932,0.00567646779216932,0.00567646779216932,0.00567646779216932,0.00567646779216932,0.00567646779216932
44.05,0.00558668696356155,0.00558668696356155,0.00558668696356155,0.00558668696356155,0.00558668696356155,0.00558668696356155
44.1,0.00549751241344289,0.00549751241344289,0.00549751241344289,0.00549751241344289,0.00549751241344289,0.00549751241344289
44.15,0.00540894766227186,0.00540894766227186,0.00540894766227186,0.00540894766227186,0.00540894766227186,0.00540894766227186
44.2,0.00532099620643322,0.00532099620643322,0.00532099620643322,0.00532099620643322,0.00532099620643322,0.00532099620643322
44.25,0.00523366151809984,0.00523366151809984,0.00523366151809984,0.00523366151809984,0.00523366151809984,0.00523366151809984
44.3,0.00514694704509566,0.00514694704509566,0.00514694704509566,0.00514694704509566,0.00514694704509566,0.00514694704509566
44.35,0.00506085621075962,0.00506085621075962,0.00506085621075962,0.00506085621075962,0.00506085621075962,0.00506085621075962
44.4,0.00497539241381041,0.00497539241381041,0.00497539241381041,0.00497539241381041,0.00497539241381041,0.00497539241381041
44.45,0.00489055902821244,0.00489055902821244,0.00489055902821244,0.00489055902821244,0.00489055902821244,0.00489055902821244
44.5,0.0048063594030425,0.0048063594030425,0.0048063594030425,0.0048063594030425,0.0048063594030425,0.0048063594030425
44.55,0.0047227968623576,0.0047227968623576,0.0047227968623576,0.0047227968623576,0.0047227968623576,0.0047227968623576
44.6,0.00463987470506379,0.00463987470506379,0.00463987470506379,0.00463987470506379,0.00463987470506379,0.00463987470506379
44.65,0.00455759620478583,0.00455759620478583,0.00455759620478583,0.00455759620478583,0.00455759620478583,0.00455759620478583
44.7,0.00447596460973806,0.00447596460973806,0.00447596460973806,0.00447596460973806,0.00447596460973806,0.00447596460973806
44.75,0.00439498314259605,0.00439498314259605,0.00439498314259605,0.00439498314259605,0.00439498314259605,0.00439498314259605
44.8,0.00431465500036946,0.00431465500036946,0.00431465500036946,0.00431465500036946,0.00431465500036946,0.00431465500036946
44.85,0.00423498335427582,0.00423498335427582,0.00423498335427582,0.00423498335427582,0.00423498335427582,0.00423498335427582
44.9,0.00415597134961527,0.00415597134961527,0.00415597134961527,0.00415597134961527,0.00415597134961527,0.00415597134961527
44.95,0.00407762210564649,0.00407762210564649,0.00407762210564649,0.00407762210564649,0.00407762210564649,0.00407762210564649
45,0.00399993871546348,0.00399993871546348,0.00399993871546348,0.00399993871546348,0.00399993871546348,0.00399993871546348
45.05,0.00392292424587344,0.00392292424587344,0.00392292424587344,0.00392292424587344,0.00392292424587344,0.00392292424587344
45.1,0.00384658173727579,0.00384658173727579,0.00384658173727579,0.00384658173727579,0.00384658173727579,0.00384658173727579
45.15,0.00377091420354203,0.00377091420354203,0.00377091420354203,0.00377091420354203,0.00377091420354203,0.00377091420354203
45.2,0.00369592463189684,0.00369592463189684,0.00369592463189684,0.00369592463189684,0.00369592463189684,0.00369592463189684
45.25,0.0036216159828001,0.0036216159828001,0.0036216159828001,0.0036216159828001,0.0036216159828001,0.0036216159828001
45.3,0.00354799118983003,0.00354799118983003,0.00354799118983003,0.00354799118983003,0.00354799118983003,0.00354799118983003
45.35,0.00347505315956742,0.00347505315956742,0.00347505315956742,0.00347505315956742,0.00347505315956742,0.00347505315956742
45.4,0.00340280477148077,0.00340280477148077,0.00340280477148077,0.00340280477148077,0.00340280477148077,0.00340280477148077
45.45,0.00333124887781278,0.00333124887781278,0.00333124887781278,0.00333124887781278,0.00333124887781278,0.00333124887781278
45.5,0.00326038830346758,0.00326038830346758,0.00326038830346758,0.00326038830346758,0.00326038830346758,0.00326038830346758
45.55,0.00319022584589932,0.00319022584589932,0.00319022584589932,0.00319022584589932,0.00319022584589932,0.00319022584589932
45.6,0.00312076427500169,0.00312076427500169,0.00312076427500169,0.00312076427500169,0.00312076427500169,0.00312076427500169
45.65,0.00305200633299856,0.00305200633299856,0.00305200633299856,0.00305200633299856,0.00305200633299856,0.00305200633299856
45.7,0.00298395473433576,0.00298395473433576,0.00298395473433576,0.00298395473433576,0.00298395473433576,0.00298395473433576
45.75,0.00291661216557388,0.00291661216557388,0.00291661216557388,0.00291661216557388,0.00291661216557388,0.00291661216557388
45.8,0.00284998128528223,0.00284998128528223,0.00284998128528223,0.00284998128528223,0.00284998128528223,0.00284998128528223
45.85,0.00278406472393386,0.00278406472393386,0.00278406472393386,0.00278406472393386,0.00278406472393386,0.00278406472393386
45.9,0.00271886508380175,0.00271886508380175,0.00271886508380175,0.00271886508380175,0.00271886508380175,0.00271886508380175
45.95,0.00265438493885606,0.00265438493885606,0.00265438493885606,0.00265438493885606,0.00265438493885606,0.00265438493885606
46,0.00259062683466251,0.00259062683466251,0.00259062683466251,0.00259062683466251,0.00259062683466251,0.00259062683466251
46.05,0.00252759328828186,0.00252759328828186,0.00252759328828186,0.00252759328828186,0.00252759328828186,0.00252759328828186
46.1,0.00246528678817061,0.00246528678817061,0.00246528678817061,0.00246528678817061,0.00246528678817061,0.00246528678817061
46.15,0.00240370979408267,0.00240370979408267,0.00240370979408267,0.00240370979408267,0.00240370979408267,0.00240370979408267
46.2,0.00234286473697238,0.00234286473697238,0.00234286473697238,0.00234286473697238,0.00234286473697238,0.00234286473697238
46.25,0.00228275401889837,0.00228275401889837,0.00228275401889837,0.00228275401889837,0.00228275401889837,0.00228275401889837
46.3,0.00222338001292888,0.00222338001292888,0.00222338001292888,0.00222338001292888,0.00222338001292888,0.00222338001292888
46.35,0.00216474506304799,0.00216474506304799,0.00216474506304799,0.00216474506304799,0.00216474506304799,0.00216474506304799
46.4,0.00210685148406313,0.00210685148406313,0.00210685148406313,0.00210685148406313,0.00210685148406313,0.00210685148406313
46.45,0.00204970156151368,0.00204970156151368,0.00204970156151368,0.00204970156151368,0.00204970156151368,0.00204970156151368
46.5,0.00199329755158071,0.00199329755158071,0.00199329755158071,0.00199329755158071,0.00199329755158071,0.00199329755158071
46.55,0.00193764168099795,0.00193764168099795,0.00193764168099795,0.00193764168099795,0.00193764168099795,0.00193764168099795
46.6,0.00188273614696389,0.00188273614696389,0.00188273614696389,0.00188273614696389,0.00188273614696389,0.00188273614696389
46.65,0.00182858311705498,0.00182858311705498,0.00182858311705498,0.00182858311705498,0.00182858311705498,0.00182858311705498
46.7,0.00177518472914013,0.00177518472914013,0.00177518472914013,0.00177518472914013,0.00177518472914013,0.00177518472914013
46.75,0.00172254309129626,0.00172254309129626,0.00172254309129626,0.00172254309129626,0.00172254309129626,0.00172254309129626
46.8,0.00167066028172509,0.00167066028172509,0.00167066028172509,0.00167066028172509,0.00167066028172509,0.00167066028172509
46.85,0.00161953834867111,0.00161953834867111,0.00161953834867111,0.00161953834867111,0.00161953834867111,0.00161953834867111
46.9,0.00156917931034069,0.00156917931034069,0.00156917931034069,0.00156917931034069,0.00156917931034069,0.00156917931034069
46.95,0.00151958515482246,0.00151958515482246,0.00151958515482246,0.00151958515482246,0.00151958515482246,0.00151958515482246
47,0.00147075784000874,0.00147075784000874,0.00147075784000874,0.00147075784000874,0.00147075784000874,0.00147075784000874
47.05,0.00142269929351831,0.00142269929351831,0.00142269929351831,0.00142269929351831,0.00142269929351831,0.00142269929351831
47.1,0.00137541141262032,0.00137541141262032,0.00137541141262032,0.00137541141262032,0.00137541141262032,0.00137541141262032
47.15,0.00132889606415931,0.00132889606415931,0.00132889606415931,0.00132889606415931,0.00132889606415931,0.00132889606415931
47.2,0.00128315508448161,0.00128315508448161,0.00128315508448161,0.00128315508448161,0.00128315508448161,0.00128315508448161
47.25,0.00123819027936277,0.00123819027936277,0.00123819027936277,0.00123819027936277,0.00123819027936277,0.00123819027936277
47.3,0.00119400342393629,0.00119400342393629,0.00119400342393629,0.00119400342393629,0.00119400342393629,0.00119400342393629
47.35,0.00115059626262359,0.00115059626262359,0.00115059626262359,0.00115059626262359,0.00115059626262359,0.00115059626262359
47.4,0.00110797050906504,0.00110797050906504,0.00110797050906504,0.00110797050906504,0.00110797050906504,0.00110797050906504
47.45,0.00106612784605244,0.00106612784605244,0.00106612784605244,0.00106612784605244,0.00106612784605244,0.00106612784605244
47.5,0.00102506992546247,0.00102506992546247,0.00102506992546247,0.00102506992546247,0.00102506992546247,0.00102506992546247
47.55,0.000984798368191509,0.000984798368191509,0.000984798368191509,0.000984798368191509,0.000984798368191509,0.000984798368191509
47.6,0.000945314764091707,0.000945314764091707,0.000945314764091707,0.000945314764091707,0.000945314764091707,0.000945314764091707
47.65,0.000906620671908131,0.000906620671908131,0.000906620671908131,0.000906620671908131,0.000906620671908131,0.000906620671908131
47.7,0.0008687176192173,0.0008687176192173,0.0008687176192173,0.0008687176192173,0.0008687176192173,0.0008687176192173
47.75,0.000831607102366827,0.000831607102366827,0.000831607102366827,0.000831607102366827,0.000831607102366827,0.000831607102366827
47.8,0.000795290586416366,0.000795290586416366,0.000795290586416366,0.000795290586416366,0.000795290586416366,0.000795290586416366
47.85,0.000759769505079797,0.000759769505079797,0.000759769505079797,0.000759769505079797,0.000759769505079797,0.000759769505079797
47.9,0.000725045260668575,0.000725045260668575,0.000725045260668575,0.000725045260668575,0.000725045260668575,0.000725045260668575
47.95,0.000691119224036427,0.000691119224036427,0.000691119224036427,0.000691119224036427,0.000691119224036427,0.000691119224036427
48,0.000657992734525181,0.000657992734525181,0.000657992734525181,0.000657992734525181,0.000657992734525181,0.000657992734525181
48.05,0.000625667099911916,0.000625667099911916,0.000625667099911916,0.000625667099911916,0.000625667099911916,0.000625667099911916
48.1,0.000594143596357344,0.000594143596357344,0.000594143596357344,0.000594143596357344,0.000594143596357344,0.000594143596357344
48.15,0.000563423468355405,0.000563423468355405,0.000563423468355405,0.000563423468355405,0.000563423468355405,0.000563423468355405
48.2,0.000533507928684155,0.000533507928684155,0.000533507928684155,0.000533507928684155,0.000533507928684155,0.000533507928684155
48.25,0.000504398158357873,0.000504398158357873,0.000504398158357873,0.000504398158357873,0.000504398158357873,0.000504398158357873
48.3,0.000476095306580446,0.000476095306580446,0.000476095306580446,0.000476095306580446,0.000476095306580446,0.000476095306580446
48.35,0.000448600490700005,0.000448600490700005,0.000448600490700005,0.000448600490700005,0.000448600490700005,0.000448600490700005
48.4,0.000421914796164797,0.000421914796164797,0.000421914796164797,0.000421914796164797,0.000421914796164797,0.000421914796164797
48.45,0.000396039276480353,0.000396039276480353,0.000396039276480353,0.000396039276480353,0.000396039276480353,0.000396039276480353
48.5,0.000370974953167884,0.000370974953167884,0.000370974953167884,0.000370974953167884,0.000370974953167884,0.000370974953167884
48.55,0.000346722815723955,0.000346722815723955,0.000346722815723955,0.000346722815723955,0.000346722815723955,0.000346722815723955
48.6,0.000323283821581426,0.000323283821581426,0.000323283821581426,0.000323283821581426,0.000323283821581426,0.000323283821581426
48.65,0.000300658896071651,0.000300658896071651,0.000300658896071651,0.000300658896071651,0.000300658896071651,0.000300658896071651
48.7,0.000278848932387954,0.000278848932387954,0.000278848932387954,0.000278848932387954,0.000278848932387954,0.000278848932387954
48.75,0.000257854791550355,0.000257854791550355,0.000257854791550355,0.000257854791550355,0.000257854791550355,0.000257854791550355
48.8,0.000237677302371583,0.000237677302371583,0.000237677302371583,0.000237677302371583,0.000237677302371583,0.000237677302371583
48.85,0.000218317261424366,0.000218317261424366,0.000218317261424366,0.000218317261424366,0.000218317261424366,0.000218317261424366
48.9,0.000199775433009964,0.000199775433009964,0.000199775433009964,0.000199775433009964,0.000199775433009964,0.000199775433009964
48.95,0.000182052549128021,0.000182052549128021,0.000182052549128021,0.000182052549128021,0.000182052549128021,0.000182052549128021
49,0.000165149309447646,0.000165149309447646,0.000165149309447646,0.000165149309447646,0.000165149309447646,0.000165149309447646
49.05,0.000149066381279791,0.000149066381279791,0.000149066381279791,0.000149066381279791,0.000149066381279791,0.000149066381279791
49.1,0.000133804399550931,0.000133804399550931,0.000133804399550931,0.000133804399550931,0.000133804399550931,0.000133804399550931
49.15,0.000119363966777966,0.000119363966777966,0.000119363966777966,0.000119363966777966,0.000119363966777966,0.000119363966777966
49.2,0.000105745653044461,0.000105745653044461,0.000105745653044461,0.000105745653044461,0.000105745653044461,0.000105745653044461
49.25,9.29499959781188E-05,9.29499959781188E-05,9.29499959781188E-05,9.29499959781188E-05,9.29499959781188E-05,9.29499959781188E-05
49.3,8.09775007295709E-05,8.09775007295709E-05,8.09775007295709E-05,8.09775007295709E-05,8.09775007295709E-05,8.09775007295709E-05
49.35,6.98286399524335E-05,6.98286399524335E-05,6.98286399524335E-05,6.98286399524335E-05,6.98286399524335E-05,6.98286399524335E-05
49.4,5.95038537846342E-05,5.95038537846342E-05,5.95038537846342E-05,5.95038537846342E-05,5.95038537846342E-05,5.95038537846342E-05
49.45,5.00035498310604E-05,5.00035498310604E-05,5.00035498310604E-05,5.00035498310604E-05,5.00035498310604E-05,5.00035498310604E-05
49.5,4.13281031474389E-05,4.13281031474389E-05,4.13281031474389E-05,4.13281031474389E-05,4.13281031474389E-05,4.13281031474389E-05
49.55,3.34778562255491E-05,3.34778562255491E-05,3.34778562255491E-05,3.34778562255491E-05,3.34778562255491E-05,3.34778562255491E-05
49.6,2.64531189797047E-05,2.64531189797047E-05,2.64531189797047E-05,2.64531189797047E-05,2.64531189797047E-05,2.64531189797047E-05
49.65,2.02541687344967E-05,2.02541687344967E-05,2.02541687344967E-05,2.02541687344967E-05,2.02541687344967E-05,2.02541687344967E-05
49.7,1.48812502138696E-05,1.48812502138696E-05,1.48812502138696E-05,1.48812502138696E-05,1.48812502138696E-05,1.48812502138696E-05
49.75,1.03345755314441E-05,1.03345755314441E-05,1.03345755314441E-05,1.03345755314441E-05,1.03345755314441E-05,1.03345755314441E-05
49.8,6.61432418215716E-06,6.61432418215716E-06,6.61432418215716E-06,6.61432418215716E-06,6.61432418215716E-06,6.61432418215716E-06
49.85,3.72064303515432E-06,3.72064303515432E-06,3.72064303515432E-06,3.72064303515432E-06,3.72064303515432E-06,3.72064303515432E-06
49.9,1.65364632802046E-06,1.65364632802046E-06,1.65364632802046E-06,1.65364632802046E-06,1.65364632802046E-06,1.65364632802046E-06
49.95,4.1341566224099E-07,4.1341566224099E-07,4.1341566224099E-07,4.1341566224099E-07,4.1341566224099E-07,4.1341566224099E-07
50,0,0,0,0,0,0
